suite,dimension,function,comparator,n_runs,a12,cliffs_delta,magnitude,availability
cec2013,50,9,egsk,51,7.643214e-01,5.286428e-01,large,ok
cec2013,50,10,gsk,51,9.915417e-01,9.830834e-01,large,ok
cec2013,50,10,agsk,51,5.855440e-01,1.710880e-01,small,ok
cec2013,50,10,apgsk,51,9.257978e-01,8.515955e-01,large,ok
cec2013,50,10,fdb-agsk,51,4.098424e-01,-1.803153e-01,small,ok
cec2013,50,10,atmals-gsk,51,8.469819e-01,6.939639e-01,large,ok
cec2013,50,10,egsk,51,9.773164e-01,9.546328e-01,large,ok
cec2013,50,11,gsk,51,5.890042e-01,1.780085e-01,small,ok
cec2013,50,11,agsk,51,0.000000e+00,-1.000000e+00,large,ok
cec2013,50,11,apgsk,51,0.000000e+00,-1.000000e+00,large,ok
cec2013,50,11,fdb-agsk,51,0.000000e+00,-1.000000e+00,large,ok
cec2013,50,11,atmals-gsk,51,0.000000e+00,-1.000000e+00,large,ok
cec2013,50,11,egsk,51,4.844291e-01,-3.114187e-02,negligible,ok
cec2013,50,12,gsk,51,1.000000e+00,1.000000e+00,large,ok
cec2013,50,12,agsk,51,9.980777e-01,9.961553e-01,large,ok
cec2013,50,12,apgsk,51,1.000000e+00,1.000000e+00,large,ok
cec2013,50,12,fdb-agsk,51,9.919262e-01,9.838524e-01,large,ok
cec2013,50,12,atmals-gsk,51,9.815456e-01,9.630911e-01,large,ok
cec2013,50,12,egsk,51,4.917339e-01,-1.653210e-02,negligible,ok
cec2013,50,13,gsk,51,1.000000e+00,1.000000e+00,large,ok
cec2013,50,13,agsk,51,9.857747e-01,9.715494e-01,large,ok
cec2013,50,13,apgsk,51,9.984621e-01,9.969243e-01,large,ok
cec2013,50,13,fdb-agsk,51,9.780854e-01,9.561707e-01,large,ok
cec2013,50,13,atmals-gsk,51,9.711649e-01,9.423299e-01,large,ok
cec2013,50,13,egsk,51,8.277586e-01,6.555171e-01,large,ok
cec2013,50,14,gsk,51,1.000000e+00,1.000000e+00,large,ok
cec2013,50,14,agsk,51,0.000000e+00,-1.000000e+00,large,ok
cec2013,50,14,apgsk,51,2.345252e-02,-9.530950e-01,large,ok
cec2013,50,14,fdb-agsk,51,0.000000e+00,-1.000000e+00,large,ok
cec2013,50,14,atmals-gsk,51,3.075740e-02,-9.384852e-01,large,ok
cec2013,50,14,egsk,51,1.000000e+00,1.000000e+00,large,ok
cec2013,50,15,gsk,51,1.000000e+00,1.000000e+00,large,ok
cec2013,50,15,agsk,51,1.000000e+00,1.000000e+00,large,ok
cec2013,50,15,apgsk,51,9.992311e-01,9.984621e-01,large,ok
cec2013,50,15,fdb-agsk,51,1.000000e+00,1.000000e+00,large,ok
cec2013,50,15,atmals-gsk,51,9.561707e-01,9.123414e-01,large,ok
cec2013,50,15,egsk,51,1.000000e+00,1.000000e+00,large,ok
cec2013,50,16,gsk,51,1.000000e+00,1.000000e+00,large,ok
cec2013,50,16,agsk,51,1.000000e+00,1.000000e+00,large,ok
cec2013,50,16,apgsk,51,9.988466e-01,9.976932e-01,large,ok
cec2013,50,16,fdb-agsk,51,1.000000e+00,1.000000e+00,large,ok
cec2013,50,16,atmals-gsk,51,9.296424e-01,8.592849e-01,large,ok
cec2013,50,16,egsk,51,1.757017e-01,-6.485967e-01,large,ok
cec2013,50,17,gsk,51,1.000000e+00,1.000000e+00,large,ok
cec2013,50,17,agsk,51,0.000000e+00,-1.000000e+00,large,ok
cec2013,50,17,apgsk,51,3.844675e-04,-9.992311e-01,large,ok
cec2013,50,17,fdb-agsk,51,0.000000e+00,-1.000000e+00,large,ok
cec2013,50,17,atmals-gsk,51,0.000000e+00,-1.000000e+00,large,ok
cec2013,50,17,egsk,51,6.070742e-01,2.141484e-01,small,ok
cec2013,50,18,gsk,51,1.000000e+00,1.000000e+00,large,ok
cec2013,50,18,agsk,51,9.988466e-01,9.976932e-01,large,ok
cec2013,50,18,apgsk,51,1.000000e+00,1.000000e+00,large,ok
cec2013,50,18,fdb-agsk,51,9.980777e-01,9.961553e-01,large,ok
cec2013,50,18,atmals-gsk,51,8.985006e-01,7.970012e-01,large,ok
cec2013,50,18,egsk,51,2.199154e-01,-5.601692e-01,large,ok
cec2013,50,19,gsk,51,6.620531e-01,3.241061e-01,medium,ok
cec2013,50,19,agsk,51,8.158401e-01,6.316801e-01,large,ok
cec2013,50,19,apgsk,51,8.112265e-01,6.224529e-01,large,ok
cec2013,50,19,fdb-agsk,51,7.693195e-01,5.386390e-01,large,ok
cec2013,50,19,atmals-gsk,51,0.000000e+00,-1.000000e+00,large,ok
cec2013,50,19,egsk,51,2.429835e-01,-5.140331e-01,large,ok
cec2013,50,20,gsk,51,9.727028e-01,9.454056e-01,large,ok
cec2013,50,20,agsk,51,9.850058e-01,9.700115e-01,large,ok
cec2013,50,20,apgsk,51,9.623222e-01,9.246444e-01,large,ok
cec2013,50,20,fdb-agsk,51,9.719339e-01,9.438677e-01,large,ok
cec2013,50,20,atmals-gsk,51,7.512495e-01,5.024990e-01,large,ok
cec2013,50,20,egsk,51,2.506728e-01,-4.986544e-01,large,ok
cec2013,50,21,gsk,51,6.314879e-01,2.629758e-01,small,ok
cec2013,50,21,agsk,51,6.464821e-01,2.929642e-01,medium,ok
cec2013,50,21,apgsk,51,6.897347e-01,3.794694e-01,medium,ok
cec2013,50,21,fdb-agsk,51,6.464821e-01,2.929642e-01,medium,ok
cec2013,50,21,atmals-gsk,51,6.407151e-01,2.814302e-01,medium,ok
cec2013,50,21,egsk,51,5.784314e-01,1.568627e-01,small,ok
cec2013,50,22,gsk,51,1.000000e+00,1.000000e+00,large,ok
cec2013,50,22,agsk,51,3.844675e-04,-9.992311e-01,large,ok
cec2013,50,22,apgsk,51,6.151480e-02,-8.769704e-01,large,ok
cec2013,50,22,fdb-agsk,51,2.691273e-03,-9.946175e-01,large,ok
cec2013,50,22,atmals-gsk,51,3.537101e-02,-9.292580e-01,large,ok
cec2013,50,22,egsk,51,9.884660e-01,9.769319e-01,large,ok
cec2013,50,23,gsk,51,1.000000e+00,1.000000e+00,large,ok
cec2013,50,23,agsk,51,1.000000e+00,1.000000e+00,large,ok
cec2013,50,23,apgsk,51,9.996155e-01,9.992311e-01,large,ok
cec2013,50,23,fdb-agsk,51,1.000000e+00,1.000000e+00,large,ok
cec2013,50,23,atmals-gsk,51,9.873126e-01,9.746251e-01,large,ok
cec2013,50,23,egsk,51,9.865436e-01,9.730873e-01,large,ok
cec2013,50,24,gsk,51,6.078431e-01,2.156863e-01,small,ok
cec2013,50,24,agsk,51,1.000000e+00,1.000000e+00,large,ok
cec2013,50,24,apgsk,51,1.000000e+00,1.000000e+00,large,ok
cec2013,50,24,fdb-agsk,51,1.000000e+00,1.000000e+00,large,ok
cec2013,50,24,atmals-gsk,51,9.996155e-01,9.992311e-01,large,ok
cec2013,50,24,egsk,51,9.181084e-01,8.362168e-01,large,ok
cec2013,50,25,gsk,51,6.093810e-01,2.187620e-01,small,ok
cec2013,50,25,agsk,51,8.685121e-01,7.370242e-01,large,ok
cec2013,50,25,apgsk,51,9.969243e-01,9.938485e-01,large,ok
cec2013,50,25,fdb-agsk,51,8.308343e-01,6.616686e-01,large,ok
cec2013,50,25,atmals-gsk,51,3.044983e-01,-3.910035e-01,medium,ok
cec2013,50,25,egsk,51,3.517878e-01,-2.964245e-01,medium,ok
cec2013,50,26,gsk,51,7.800846e-01,5.601692e-01,large,ok
cec2013,50,26,agsk,51,8.039216e-01,6.078431e-01,large,ok
cec2013,50,26,apgsk,51,8.039216e-01,6.078431e-01,large,ok
cec2013,50,26,fdb-agsk,51,8.039216e-01,6.078431e-01,large,ok
cec2013,50,26,atmals-gsk,51,5.940023e-01,1.880046e-01,small,ok
cec2013,50,26,egsk,51,5.682430e-01,1.364860e-01,small,ok
cec2013,50,27,gsk,51,4.559785e-01,-8.804306e-02,negligible,ok
cec2013,50,27,agsk,51,1.000000e+00,1.000000e+00,large,ok
cec2013,50,27,apgsk,51,1.000000e+00,1.000000e+00,large,ok
cec2013,50,27,fdb-agsk,51,1.000000e+00,1.000000e+00,large,ok
cec2013,50,27,atmals-gsk,51,9.223376e-01,8.446751e-01,large,ok
cec2013,50,27,egsk,51,6.128412e-01,2.256824e-01,small,ok
cec2013,50,28,gsk,51,5.196078e-01,3.921569e-02,negligible,ok
cec2013,50,28,agsk,51,5.000000e-01,0.000000e+00,negligible,ok
cec2013,50,28,apgsk,51,5.000000e-01,0.000000e+00,negligible,ok
cec2013,50,28,fdb-agsk,51,5.000000e-01,0.000000e+00,negligible,ok
cec2013,50,28,atmals-gsk,51,5.294118e-01,5.882353e-02,negligible,ok
cec2013,50,28,egsk,51,5.196078e-01,3.921569e-02,negligible,ok
